X, Y                                     ->    Z              	Std Lift            	Lift                	Confidence          	Interest            
44054006            36971009             ->    195662009      	0.46183236373457437 	6.417962208536764   	0.461887281364716   	0.38991937841409674 
449868002           44054006             ->    195662009      	0.46181054632319807 	6.417964931268018   	0.4618874773139746  	0.38991957436335534 
196416002           44465007             ->    195662009      	0.4617817110281697  	6.417164778886067   	0.46182989202500474 	0.38986198907438546 
444814009           398254007            ->    195662009      	0.46177887622398794 	6.416687508909303   	0.46179554390563565 	0.3898276409550164  
43878008            39848009             ->    195662009      	0.46177149108895965 	6.4168468339417295  	0.46180701019410697 	0.3898391072434877  
53741008            19169002             ->    195662009      	0.46177130261219484 	6.416736972925922   	0.4617991037271833  	0.389831200776564   
92691004            10509002             ->    162864005      	0.46175589151033786 	9.209452824893102   	0.4617801047120419  	0.411638134988949   
302870006           162573006            ->    195662009      	0.46175148964575086 	6.417347645556504   	0.46184305255579555 	0.3898751496051763  
230690007           75498004             ->    195662009      	0.46173341973660137 	6.416854753872654   	0.4618075801749271  	0.38983967722430785 
237602007           19169002             ->    195662009      	0.461698099482827   	6.415539029963438   	0.46171289028431883 	0.38974498733369956 
235919008           65275009             ->    195662009      	0.4616737636824201  	6.416320283211829   	0.4617691154422789  	0.3898012124916596  
126906006           64859006             ->    195662009      	0.4616537891376465  	6.415406767920435   	0.46170337166244396 	0.3897354687118247  
126906006           40055000             ->    162864005      	0.4616175326794306  	9.206698390071839   	0.4616419919246299  	0.41150002220153703 
72892002            55680006             ->    195662009      	0.4616097944196847  	6.414444746625746   	0.46163413700727135 	0.38966623405665207 
449868002           127013003            ->    195662009      	0.461608359971874   	6.415279727393625   	0.46169422882213973 	0.38972632587152045 
444814009           403190006            ->    195662009      	0.4615903904217516  	6.41404100864435    	0.4616050808314088  	0.3896371778807895  
70704007            55822004             ->    195662009      	0.46157869760618353 	6.414361318957607   	0.46162813289294735 	0.3896602299423281  
302870006           16114001             ->    195662009      	0.4615627504757491  	6.415065788891597   	0.46167883211678834 	0.38971092916616906 
444814009           64859006             ->    271737000      	0.4615524018780939  	9.469125817082913   	0.4615592926584884  	0.4128156914460295  
237602007           70704007             ->    80394007       	0.4615304122828405  	95.53970913012931   	0.461616847826087   	0.456785172577868   
64859006            40055000             ->    271737000      	0.4615143728247055  	9.46846343068312    	0.46152700555996823 	0.4127834043475094  
254637007           92691004             ->    195662009      	0.4615138340494996  	6.41363850597679    	0.46157611355849243 	0.38960821060787315 
429007001           72892002             ->    195662009      	0.4615087802637866  	6.413294006152234   	0.4615513206285523  	0.38958341767793303 
410429000           72892002             ->    195662009      	0.4615087802637866  	6.413294006152234   	0.4615513206285523  	0.38958341767793303 
162864005           55822004             ->    195662009      	0.4614766544396916  	6.412307885113476   	0.4614803515653374  	0.3895124486147181  
302870006           284551006            ->    80394007       	0.4614617881393603  	95.53035988343514   	0.46157167530224524 	0.45674000005402626 
443165006           271737000            ->    195662009      	0.46145776507949104 	6.412440547372208   	0.461489898989899   	0.3895219960392797  
230690007           72892002             ->    195662009      	0.46144488848405957 	6.412625478092012   	0.4615032080659945  	0.3895353051153752  
271737000           72892002             ->    195662009      	0.4614165422711478  	6.411474987236164   	0.46142040965173525 	0.389452506701116   
237602007           36971009             ->    195662009      	0.46139521960382324 	6.411917599927391   	0.4614522635589422  	0.3894843606083229  
43878008            10509002             ->    195662009      	0.46139483183267255 	6.411176358693116   	0.4613989179817309  	0.3894310150311116  
428251008           39848009             ->    195662009      	0.46138573874041083 	6.412315887072028   	0.46148092744951386 	0.3895130244988946  
74400008            39848009             ->    195662009      	0.46138573874041083 	6.412315887072028   	0.46148092744951386 	0.3895130244988946  
196416002           62106007             ->    195662009      	0.461385175339738   	6.412102517645114   	0.46146557169930513 	0.38949766874868585 
87433001            15777000             ->    195662009      	0.46137032579897186 	6.41117943931421    	0.46139913968757074 	0.38943123673695146 
403190006           162864005            ->    195662009      	0.46136882793516065 	6.411162194074434   	0.46139789858382824 	0.38942999563320896 
424132000           92691004             ->    195662009      	0.4613630797658184  	6.411544640950212   	0.461425422483468   	0.38945751953284874 
230690007           64859006             ->    195662009      	0.46135877620820204 	6.410921122113844   	0.46138054914036436 	0.3894126461897451  
444814009           55822004             ->    195662009      	0.46135842717726333 	6.410653474920969   	0.46136128713316255 	0.38939338418254327 
444814009           92691004             ->    195662009      	0.46135647738180685 	6.41078920712297    	0.4613710554951034  	0.3894031525444841  
239872002           55822004             ->    195662009      	0.4613537969511235  	6.411187383301977   	0.4613997113997114  	0.38943180844909214 
284549007           271737000            ->    195662009      	0.46134188884903227 	6.410703221700551   	0.4613648673045676  	0.3893969643539483  
429007001           410429000            ->    195662009      	0.4613329341807319  	6.410341467791307   	0.4613388326343351  	0.38937092968371584 
64859006            55822004             ->    271737000      	0.46132918799017586 	9.464671621542177   	0.4613421791273284  	0.41259857791486954 
444814009           236077008            ->    94260004       	0.46132112711939643 	1641.755421782115   	0.46140768446106767 	0.461126639137057   
444814009           6072007              ->    94260004       	0.46132112711939643 	1641.755421782115   	0.46140768446106767 	0.461126639137057   
283385000           162864005            ->    195662009      	0.4613201049354322  	6.410392017176221   	0.46134247056756283 	0.38937456761694356 
55822004            10509002             ->    195662009      	0.461311226436178   	6.410024302459809   	0.4613160069105386  	0.3893481039599193  
444814009           201834006            ->    195662009      	0.46130680995963375 	6.410104122330831   	0.46132175137926984 	0.38935384842865056 
36971009            19169002             ->    162864005      	0.46130667452516494 	9.200432359908095   	0.4613278008298755  	0.41118583110678264 
79586000            19169002             ->    15777000       	0.46130184329772056 	9.492280019992702   	0.4613117170228445  	0.41271309624351366 
713197008           49436004             ->    195662009      	0.4612846979598526  	6.410842785386136   	0.46137491141034725 	0.389407008459728   
49436004            16114001             ->    195662009      	0.46125461963965336 	6.410742209564772   	0.4613676731793961  	0.3893997702287768  
